filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,chroma_cqt_mean,chroma_cqt_var,genre_label,file_path
hiphop.00009,661500,0.56064737,0.07552085,0.21563886,0.009998115,2199.9161931162494,982760.3104024454,2285.598583577631,256544.29962294173,4791.046029200126,3399132.914678426,0.09832480226876934,0.007406455609444651,-0.0009945295,0.025965655,-0.0044716178,0.014520482,103.359375,-95.086945,5024.8125,94.193474,1623.643,-2.5176673,659.877,49.53372,292.9096,-6.6139855,229.20518,33.199677,169.24927,-7.5960355,189.3447,20.963081,95.0438,-8.853171,114.97049,16.792492,98.73649,-5.245886,101.48063,10.775888,71.04736,-3.4604824,58.266495,7.3106127,57.872242,-3.4420853,60.572525,3.8423047,58.585545,-3.2273757,40.41388,1.7994256,54.938576,0.09320522,71.32266,4.0050592,100.05631,0.58818555,0.06339094,hiphop,genres_original/hiphop/hiphop.00009.wav
hiphop.00010,661500,0.42736962,0.08706059,0.1716394,0.005878492,2284.553702393839,241278.32169972337,2116.597718550079,42541.141915737986,4663.513467038748,657401.6075269106,0.12547203040344426,0.0024021287394170514,-1.0891514e-05,0.00986181,-0.0006719801,0.013964529,95.703125,-67.45474,1308.7203,94.84137,458.23666,-38.85323,285.0941,37.641743,194.65033,-12.254447,155.3348,36.9015,97.85026,-12.652126,106.97429,18.297037,75.636795,-8.852412,76.15335,17.983482,64.492775,-7.2768803,60.74853,9.716909,54.453148,-8.74362,49.12927,4.5059533,50.90839,-7.58996,33.09281,0.22546396,40.85663,-4.8740935,63.519894,4.8480425,90.62067,-2.0033998,87.963005,-0.75252783,77.70846,0.6438429,0.04428844,hiphop,genres_original/hiphop/hiphop.00010.wav
hiphop.00011,661500,0.44405892,0.08523659,0.20375179,0.006608669,2095.2999106477832,430636.5747540981,2240.690855056364,110766.19714173245,4581.122298580205,1718213.3356130093,0.0941872611503483,0.0034230380777904574,-3.178261e-05,0.020244325,-0.0011460738,0.012430673,135.99917763157896,-74.19891,2636.529,104.60867,673.17664,-8.396772,544.6359,49.658215,280.8958,-9.376968,164.64684,21.438307,137.75285,-16.337013,144.47061,18.78141,104.32158,-13.079522,80.82027,18.464,67.101105,-14.953655,64.00826,6.8762655,61.090607,-15.326539,50.615635,4.772736,62.83693,-11.097988,52.829987,4.7435393,77.00244,-2.8028693,101.729004,6.797867,108.06481,-5.8092246,103.95708,-3.786318,92.18083,0.57670724,0.05681342,hiphop,genres_original/hiphop/hiphop.00011.wav
hiphop.00012,661500,0.3587634,0.09059299,0.19889054,0.00417629,1976.5494346772984,215809.3781197322,2109.950611023081,86531.29032313403,4276.707472668344,1062612.7879017307,0.08725570820433437,0.0011237260874351407,-3.3596676e-05,0.018704223,-0.0015285654,0.010341545,99.38401442307692,-67.10566,1957.9005,112.41543,319.16888,-23.642479,297.126,44.281242,166.47978,-18.861816,131.47299,23.87434,98.09578,-13.404416,156.5136,20.146225,83.4828,-10.650068,70.78379,20.623596,66.43812,-7.5087595,89.38647,14.423368,74.31678,-9.39121,84.7637,11.295233,60.621304,-8.8619585,88.29764,7.0855293,118.40018,0.45575348,116.66907,9.392796,113.01403,-0.88695335,111.33671,-0.57510746,105.80949,0.55970365,0.062500216,hiphop,genres_original/hiphop/hiphop.00012.wav
hiphop.00013,661500,0.34012973,0.0960197,0.13660018,0.0010519195,1798.234427846617,484924.2322919085,1687.3198366500444,455172.70363015187,3625.136412629402,2882604.144232707,0.0966369817869582,0.0014102907588373148,-0.00015045881,0.010061632,-0.00014666414,0.00405598,103.359375,-129.40356,4842.0635,141.74864,2749.8862,-42.528156,1055.0195,34.001812,614.84326,-6.971375,436.4533,8.687781,511.03067,-11.36306,174.89565,15.94384,217.58601,-9.015018,90.62,6.63911,84.093475,-8.326205,139.37827,7.5594826,100.230804,-5.469925,113.66411,5.8708653,86.68206,-3.1525168,81.397964,-1.6954042,37.762295,-8.807615,55.72129,-4.858021,64.95324,-9.291838,38.226067,2.1231601,56.799316,0.5706008,0.05102224,hiphop,genres_original/hiphop/hiphop.00013.wav
hiphop.00014,661500,0.48965022,0.073303744,0.18516475,0.0037548884,2437.144490615668,265700.4689681596,2117.4846851938332,96208.14248890076,4775.921120658379,887943.8322511184,0.13386653746613777,0.002038809993486695,5.610111e-05,0.015164556,0.000740718,0.00938841,135.99917763157896,-51.27445,3250.0093,91.09927,693.76807,-33.769688,546.4355,69.9306,252.11658,-12.950171,199.05447,23.187635,127.4004,-13.769311,158.65674,23.784006,71.74736,-14.735113,70.95217,10.69933,74.76848,-13.481394,52.705936,6.0735264,51.88719,-14.7200985,44.208866,1.686247,50.096786,-7.245058,45.583447,3.9597955,48.59354,-2.653484,65.97008,7.5526376,87.46001,-0.12975639,63.80292,-0.73014706,43.683105,0.53338134,0.05232896,hiphop,genres_original/hiphop/hiphop.00014.wav
hiphop.00015,661500,0.4236211,0.08248482,0.14017272,0.0040695285,2395.49619173608,283721.2399980173,2345.8719745589387,63442.161307458075,5281.90139439822,950381.4007570773,0.11596868650832043,0.002524454339120808,-2.6523803e-05,0.0073990496,-0.0008248587,0.009299008,198.76802884615384,-81.91787,2108.4778,94.772316,424.57327,-16.236649,263.80084,40.530567,172.09839,-12.2472,121.49497,28.186155,131.47765,-20.102428,74.73328,18.101374,60.099693,-14.641278,45.867805,14.184543,80.25128,-7.25433,85.62084,13.6582365,47.57786,-8.488,51.786594,7.8997188,58.46927,-4.8325133,53.44376,5.101997,44.2561,-5.8849735,50.885136,2.072523,50.81279,-5.665477,54.793568,-1.3740293,49.983143,0.6210491,0.047164194,hiphop,genres_original/hiphop/hiphop.00015.wav
hiphop.00016,661500,0.46732023,0.09099643,0.20763418,0.011206269,2433.764468111271,602065.3813785693,2247.5852524839515,109954.44518173604,4920.920243868518,1491319.817942759,0.11047967963912539,0.005560134965173524,-1.09245575e-05,0.027678808,-0.00042117626,0.0145236505,99.38401442307692,-88.064995,4402.6177,77.3721,675.16864,-19.0961,576.90656,51.575947,331.16357,-11.776864,217.1309,22.21098,209.04208,-4.727707,213.72437,20.109219,132.15292,-8.32937,121.074814,14.603727,96.52567,-3.8112483,99.66294,8.5798645,90.86924,-11.464596,89.91181,2.1605783,70.25659,-12.678757,94.990616,0.39530525,96.97277,0.9852859,124.51988,10.532833,138.65237,7.6297636,128.5153,4.388356,131.99646,0.53962284,0.07157129,hiphop,genres_original/hiphop/hiphop.00016.wav
hiphop.00017,661500,0.4811548,0.084810935,0.19142626,0.005093742,2144.794528258056,234010.68685739703,2358.912870448306,81648.7833892466,4956.12003102022,982230.6514131234,0.08034305159152477,0.0017956540788786203,-2.0986442e-06,0.01262873,-0.00050007604,0.01540762,99.38401442307692,-76.82371,2422.9417,98.38955,350.5454,-5.026062,455.83087,49.33168,165.9131,-10.2882185,148.65804,33.286823,120.99561,-9.96177,96.519806,17.616522,52.101616,-12.23127,51.72718,18.665478,62.533607,-10.97679,56.187244,11.510851,50.168518,-10.490248,50.05366,6.2619195,55.723362,-6.977471,43.460762,2.4990718,45.228508,-4.895574,43.289658,5.468563,50.3325,-1.8260895,64.20309,0.6364129,53.55135,0.6226789,0.041395158,hiphop,genres_original/hiphop/hiphop.00017.wav
hiphop.00018,661500,0.46188968,0.0967728,0.16556409,0.007145564,2677.639716066268,1003411.2816339933,2337.276817199031,102876.99308262675,5366.575882383176,1777995.9975462232,0.1457859665247678,0.010628190706877915,-1.3736576e-05,0.008305035,-0.00015775034,0.014291761,143.5546875,-113.496315,4876.585,68.45945,1635.3263,-15.764092,729.31415,56.38857,583.19745,-8.150662,376.04752,27.04156,290.8584,-12.364466,222.82448,20.665415,132.6176,-12.666251,137.02554,15.433281,112.14829,-10.998275,112.36726,14.049129,98.87755,-12.502553,102.81362,7.401503,79.58548,-13.318547,80.11898,-0.24479033,70.31114,-12.045159,81.676025,3.8187954,86.19536,-2.6738074,95.39616,5.6455956,138.09064,0.62415975,0.053227436,hiphop,genres_original/hiphop/hiphop.00018.wav
hiphop.00019,661500,0.4322349,0.09206987,0.22598088,0.011785885,2470.7222619019626,830863.304601744,2410.2596334667655,393402.1677269343,5256.126550255176,3627329.510478447,0.10016379341621517,0.00321164243664897,-0.0011591406,0.018317185,-0.007154349,0.026808133,99.38401442307692,-64.652565,5812.9375,88.21731,751.081,-10.360637,991.7196,41.79439,464.5371,-2.56113,266.48584,22.901436,195.9905,-6.498876,224.8559,16.630945,117.19795,-5.8019123,149.08444,13.093463,89.93082,-6.9120083,89.1407,3.027008,65.31963,-9.772857,65.60445,2.3434885,57.686695,-7.0578547,70.78083,3.2029796,75.250244,1.7207859,92.67947,6.090178,87.9388,0.3734065,88.63837,-3.036377,79.32734,0.63715994,0.048812684,hiphop,genres_original/hiphop/hiphop.00019.wav
hiphop.00020,661500,0.49019533,0.08242499,0.1759158,0.0056658494,2677.5983922065384,467453.1756557903,2262.418722593127,93331.79383343714,5266.376488275203,1045174.4145611727,0.10805943728231424,0.005754914859060182,6.4371125e-05,0.026354799,0.00039114134,0.0064948346,117.45383522727273,-122.2709,4731.1675,50.584606,1043.0411,-27.789642,793.198,66.590706,484.90536,-6.6044073,295.40698,32.067585,162.63333,-8.222272,244.22804,22.451204,128.9633,-6.9416556,153.83269,21.064743,119.89232,-6.1830845,123.09094,13.653635,94.89346,-3.0919614,137.79826,8.706374,94.49281,-2.9218123,99.210075,3.6755152,109.019264,0.27340898,175.59973,12.869027,181.25233,14.640284,202.53593,15.362202,225.87248,0.35539228,0.07587367,hiphop,genres_original/hiphop/hiphop.00020.wav
hiphop.00021,661500,0.4302409,0.08433589,0.24188346,0.005368945,2405.583528376153,522129.71536284476,2268.5435114732063,90685.47231327293,4987.044844022107,1327231.8134258545,0.11973245815595976,0.004084037164350202,-3.6096026e-05,0.024981942,-0.00034060565,0.018424958,99.38401442307692,-27.619719,1445.054,94.3955,650.6759,-20.580795,481.39816,49.872005,294.22678,-14.710575,250.81303,23.870302,150.08455,-17.608202,121.69145,24.036556,68.11437,-15.884776,68.12691,16.427292,63.925262,-10.625279,63.071304,13.890171,48.149197,-10.467003,54.458942,8.20633,57.404667,-10.300276,55.25921,5.019436,64.54528,-5.7496176,77.36677,10.313242,76.52934,3.633744,94.977325,9.231848,102.32881,0.541196,0.051914264,hiphop,genres_original/hiphop/hiphop.00021.wav
hiphop.00022,661500,0.43965498,0.08663051,0.1735269,0.0062595224,2025.7166368995138,507795.43862836796,2272.773800297794,145540.9670300067,4603.805494751355,2151464.9506929037,0.0753997708252709,0.002547259387349615,-4.1249772e-05,0.012406382,-0.0011178966,0.013480466,99.38401442307692,-100.66327,5409.7466,110.21073,854.96844,1.0357709,431.24976,38.765923,271.60522,-14.493542,161.33023,20.652626,153.52562,-18.038021,191.28458,12.568845,113.587524,-14.1262045,107.241005,15.102986,121.81701,-9.241575,82.236694,11.399988,57.15563,-9.509009,60.654835,8.644917,62.057262,-7.10383,55.24626,2.9938862,53.30528,-4.505925,60.432663,4.69158,52.28003,-4.1234813,62.994728,-2.786311,61.425938,0.517393,0.05513914,hiphop,genres_original/hiphop/hiphop.00022.wav
hiphop.00023,661500,0.38105837,0.082557075,0.19052872,0.003098778,2240.3031802876058,250940.43960672978,2193.8028365929968,64430.98016674953,4728.03807686726,916214.7500715625,0.10668265044504643,0.0012991381778853608,-1.0131092e-05,0.017383164,-0.00034867853,0.010513065,92.28515625,-44.67913,1257.5323,101.19932,333.84787,-26.271496,198.15158,52.930775,98.04768,-11.720016,141.76308,26.934399,70.98535,-13.286411,87.41111,20.705006,61.049698,-17.487642,50.590206,11.86239,44.873795,-10.67016,47.251324,8.376947,40.876965,-15.42806,37.08497,4.8771544,41.53055,-10.053337,40.743713,4.5628204,49.006603,-1.9874165,38.880024,7.9827633,39.157467,1.2147529,40.76384,1.3717062,45.64926,0.5179565,0.061725408,hiphop,genres_original/hiphop/hiphop.00023.wav
hiphop.00024,661500,0.43086895,0.08528549,0.17865911,0.00763134,2517.747734885853,391200.50216052117,2163.4043932433733,176112.69314716465,4926.71187551398,1552255.1692689543,0.13887293198529413,0.0031242829987833867,-0.0018559338,0.007880942,-0.003117683,0.019033482,103.359375,-62.994812,3933.2085,86.3237,619.37024,-37.947296,808.1855,39.573452,382.01138,-16.5329,326.6273,21.116253,180.76111,-12.255194,213.67609,13.094143,95.92745,-12.382426,108.74994,16.648333,91.986885,-3.980502,90.44784,8.853623,70.422035,-6.3255115,72.928444,5.704401,56.1362,-6.310835,79.9239,2.3043609,93.80967,-0.86548805,100.33292,6.517326,77.0551,4.682213,96.66455,4.39681,87.02385,0.63365066,0.045706704,hiphop,genres_original/hiphop/hiphop.00024.wav
hiphop.00025,661500,0.50735897,0.078908466,0.25156936,0.007333603,2305.1590945533026,502304.33832240826,2227.25945920748,91727.78978407587,4815.479214789329,1332270.879151255,0.10742111914667182,0.004586760842191919,-1.069757e-05,0.033325084,-0.00034777806,0.019929089,107.666015625,-44.374714,2313.3254,93.37466,604.18646,-22.270527,748.2212,48.861946,260.89447,-13.884773,210.0563,34.419384,131.29747,-6.2979827,139.8171,25.889359,94.058945,-12.322336,74.171745,20.435734,61.391968,-5.749465,69.77813,11.854348,55.37845,-11.549436,67.6106,10.156776,52.07526,-3.9590342,72.10892,10.58692,77.74814,0.8432876,86.60906,9.21595,87.93708,1.7228959,91.71995,-0.23039737,102.838165,0.49329942,0.06707414,hiphop,genres_original/hiphop/hiphop.00025.wav
hiphop.00026,661500,0.4755149,0.09029704,0.1641434,0.0062906365,3459.980501661103,1047709.6717069957,2916.898258706314,111923.51839247832,7022.724201214202,1746173.969408177,0.17347174015576625,0.011767681303183026,-0.00038615093,0.011317606,-0.001073388,0.012318812,103.359375,-103.22314,4758.618,30.57212,1142.3441,20.809032,872.6711,45.81602,351.29398,9.800678,280.72964,8.627315,247.25528,1.6164563,316.2421,12.33468,183.86171,0.51866484,158.90843,4.9922223,102.55394,-2.83595,87.375435,8.032367,95.10859,-1.3974612,84.32552,3.3177278,72.67115,1.2085942,63.148663,3.301628,79.62989,-2.6962645,112.8862,5.6360793,91.61306,-0.71495795,122.94909,2.758796,88.90773,0.60704297,0.06486598,hiphop,genres_original/hiphop/hiphop.00026.wav
hiphop.00027,661500,0.42773265,0.09637941,0.13497086,0.0017986499,2637.4232219262044,1084252.3407256093,2630.9986673861804,216184.71626768383,5629.507625804228,3270599.2624672796,0.1028002098248839,0.007420811386053505,0.00062202825,0.01008298,0.0011975883,0.006428309,92.28515625,-109.07124,4275.9683,76.91492,1344.6439,2.592334,667.2877,19.059637,308.3054,0.5502822,305.8757,8.174562,145.85458,-8.068408,207.57343,5.9523516,118.517296,-4.3305674,93.36086,3.6560757,101.44577,-1.5556679,116.92235,2.6334877,97.12117,2.2520404,100.13166,2.8522258,69.22222,-5.210044,79.66127,5.3580384,81.70331,-6.1856155,64.90977,2.2385306,64.684044,-2.4708722,54.206993,-5.9738307,69.8278,0.42240486,0.07451062,hiphop,genres_original/hiphop/hiphop.00027.wav
hiphop.00028,661500,0.37462813,0.092632234,0.15452561,0.0012531782,2774.871060337549,861520.9905406896,2700.5093969910645,167269.35434189902,5746.540251457285,3073841.49812015,0.11459341137770898,0.004367911718177099,0.00040054545,0.0122098215,0.0011536309,0.007212606,92.28515625,-83.20265,2498.412,67.71298,1095.3259,1.2305168,778.5164,29.658491,378.5309,12.577921,409.63766,5.613066,282.056,6.211838,133.61372,8.097905,92.16081,-4.784866,184.31589,7.664915,103.315315,-1.1791574,92.75007,4.242718,55.45243,1.9306675,57.728348,1.0202534,52.490894,2.38057,53.528492,3.1090045,61.918198,-8.059311,68.6105,1.6720583,63.110825,-1.6563998,43.829967,-3.2753487,48.183903,0.4604355,0.06303094,hiphop,genres_original/hiphop/hiphop.00028.wav
hiphop.00029,661500,0.44052202,0.093134046,0.16638106,0.0030835394,3131.3432607004365,935924.6722909552,2854.60084444079,106453.00302638722,6395.536327066805,2278056.1582705155,0.11568637529024768,0.006086497643944846,-0.00024335903,0.01849772,-0.0012007206,0.0072955107,123.046875,-72.5143,2674.814,57.03795,1070.1975,5.94839,563.1088,25.904427,243.3618,6.6623893,122.82694,11.494862,133.2909,5.109201,113.35751,10.105276,115.59801,0.9503965,75.77047,8.6856165,78.87981,-1.6870507,50.064537,5.997685,54.246384,0.14304203,55.992683,4.966505,42.555325,-2.012679,41.78227,6.097602,49.71316,0.09555143,51.655598,4.1566687,53.10057,0.25136533,47.378418,5.891547,50.92446,0.4078892,0.059414864,hiphop,genres_original/hiphop/hiphop.00029.wav
hiphop.00030,661500,0.5392278,0.06638603,0.19396807,0.0008648686,3724.7745542619245,276041.08861594513,3204.9677357968894,38717.51782186555,7641.487126306115,400351.9193499043,0.1727574587606424,0.0023007734293557375,-5.828055e-05,0.019910455,-0.001392094,0.0076384237,89.10290948275862,-23.794031,1424.6699,43.71694,291.67426,30.55069,263.09888,26.501972,134.47084,4.336693,121.29845,21.913748,76.99232,2.576287,68.22598,6.990405,36.547974,-1.4965211,52.4252,4.5822825,35.51577,0.41704255,32.271214,2.464586,23.954252,-4.074756,27.239841,-2.0174925,30.373636,-3.5647283,24.426731,-0.12832612,19.908321,-2.4766893,20.396845,-1.0378424,16.561043,-4.7686734,15.395828,-2.6154187,16.610619,0.67290735,0.035911314,hiphop,genres_original/hiphop/hiphop.00030.wav
hiphop.00031,661408,0.47984582,0.08207583,0.21307458,0.0035854105,3084.823804546642,554994.9401960314,2970.61795564429,103306.64426076924,6779.025674825852,2160805.0688468404,0.13644361938854488,0.006458001940550383,-0.00015651085,0.02392107,-0.0011885143,0.011292377,99.38401442307692,-25.108788,1381.5844,60.825592,532.1105,-4.1871734,367.40656,14.848388,382.26892,6.795023,124.48539,6.0983334,134.23605,15.451298,127.995766,3.7847345,147.98552,5.6598086,92.65814,10.247507,74.253746,0.8633308,72.35854,4.1838894,68.00178,0.9262049,63.532524,3.2527385,68.34941,0.21559039,55.676373,2.6983185,54.269707,0.70473063,63.101013,0.89628994,52.377106,0.3617592,47.205715,-0.0064073214,57.017918,0.59313864,0.05502973,hiphop,genres_original/hiphop/hiphop.00031.wav
hiphop.00032,660000,0.47533035,0.088214226,0.13448663,0.0052137547,2145.890945678912,950948.894706376,2441.669949507938,237543.5711345867,4529.893202670785,4008088.82671611,0.07872191436531008,0.004384389986005313,-0.00029982656,0.0101684,-0.0011929442,0.0057547297,99.38401442307692,-148.12134,4682.0854,90.56765,1364.645,-0.27532327,613.23315,28.855238,377.36575,19.306164,255.15266,15.245029,174.60625,4.2814665,97.597626,15.519956,77.08799,1.2726043,86.460236,11.129077,77.66256,8.849078,87.659615,6.316172,73.642334,1.631252,40.871384,1.4264011,41.546177,-3.4119387,33.624012,1.1954081,34.12568,-0.7235132,38.630226,0.7817317,43.29166,-0.45094877,42.98598,1.7203566,66.53333,0.59596425,0.056185793,hiphop,genres_original/hiphop/hiphop.00032.wav
hiphop.00033,661500,0.5003266,0.07848206,0.21436137,0.0030853106,2982.0828218625525,834639.86223114,2730.392872962765,189754.93151873533,6160.654414032266,2633599.3500821036,0.15224662284732973,0.0077409175672182315,-0.00016230035,0.026791882,-0.001251293,0.009967431,198.76802884615384,-31.93763,2385.5947,59.89348,1159.7418,-2.7075214,601.95557,33.514893,523.23224,13.086964,270.26166,9.461902,157.59976,-1.6719099,190.33708,14.184528,82.995285,3.138348,95.098404,6.803654,74.75672,1.16956,77.437325,3.8993716,60.598362,1.6967894,48.027744,1.254311,40.74756,-1.4599715,55.93319,-0.16600098,45.687893,-1.5947375,41.530434,1.8287376,37.98167,1.5520314,38.004547,-2.3023357,31.640854,0.52581614,0.07562427,hiphop,genres_original/hiphop/hiphop.00033.wav
hiphop.00034,661500,0.46989796,0.081637636,0.22781995,0.0027863253,3191.1765117370255,259302.13566376976,2735.9610117251223,52797.19717641748,6354.219910234859,760548.6467577366,0.16916602167182662,0.0032354991917211205,-7.0420916e-05,0.020318719,-0.00125984,0.015036653,198.76802884615384,5.8419895,991.1571,53.237312,299.52185,-8.979136,236.05133,26.946,146.6068,0.44115087,163.19025,15.555138,74.76438,1.657118,104.077934,7.6658325,62.811737,4.9847784,68.73474,8.606436,66.38558,3.414468,41.422348,8.525943,47.33904,1.1329908,37.747673,4.909482,34.791748,0.8620598,37.42207,3.4024034,39.00362,-2.8807526,41.436428,2.7900436,43.488518,-1.7171186,50.41344,-0.27817854,55.861412,0.5302708,0.060143124,hiphop,genres_original/hiphop/hiphop.00034.wav
hiphop.00035,661500,0.52883154,0.085371464,0.19127107,0.008461279,2825.5302060644444,1100841.0756841304,2830.7288636632816,165277.22098387723,6190.9792306622485,2925863.132249316,0.10329945094814241,0.008956865770087873,-0.00028707486,0.029974725,-0.0011104315,0.00875157,143.5546875,-100.91944,3091.0176,64.29094,1033.9928,12.551603,742.28815,26.481697,237.62599,12.40743,328.3536,12.13596,128.48541,2.469894,143.54791,18.496998,96.95534,1.505779,88.125145,12.0577135,98.97967,-1.4862083,75.09904,6.7316265,67.10552,3.8606362,65.253044,3.0960424,58.90228,1.7575846,54.401577,4.5550957,42.77553,-2.365775,42.947872,5.4360013,50.459827,2.7719076,44.180176,3.7227254,42.77165,0.4447031,0.0641178,hiphop,genres_original/hiphop/hiphop.00035.wav
hiphop.00036,661500,0.51878667,0.07954138,0.08916087,0.004119273,2960.013105340155,1472584.0714385759,2558.1335074460126,314205.5580784061,5801.173254432324,3672724.9964762013,0.12089987362132353,0.010228691696903566,-7.3158276e-06,0.0074141948,4.8826816e-05,0.0034091342,117.45383522727273,-220.95444,26187.09,41.13651,1806.8604,-13.99925,874.483,33.61879,461.36624,12.183349,245.21776,13.665729,130.68906,5.9543242,107.055664,7.631933,96.928375,5.2903748,79.21065,10.4727125,99.38136,4.765573,85.86871,6.5006533,84.099365,6.4908986,91.61132,5.4590783,82.019775,2.5724356,62.32016,-1.635883,55.035435,-1.5488938,52.73514,3.0862727,58.260822,4.928209,73.31182,3.715603,113.103714,0.4348034,0.08461038,hiphop,genres_original/hiphop/hiphop.00036.wav
hiphop.00037,661500,0.40901175,0.09799577,0.15945259,0.017241346,3770.0765106624654,1744112.492357581,2830.835515869796,302609.0363250516,7050.38236730239,4080378.356968651,0.21284149453366874,0.01472784212859139,-3.7835158e-05,0.0045571695,2.9456816e-05,0.033518836,143.5546875,-96.6639,6799.0586,30.600752,1920.2268,2.5303547,1340.8284,12.69253,498.2692,-10.973727,443.5047,-2.1038084,429.51562,-3.6324108,262.58728,-7.5899434,159.63493,-5.3217125,149.3612,-0.68403137,101.14122,-4.1489954,95.256516,-3.1092334,83.665436,-4.8592544,85.67188,-3.0990717,76.95066,-4.161172,90.38289,-2.563374,83.245865,-3.4825435,96.58616,-0.34579775,85.946106,-2.8692477,166.36726,2.3299165,151.82127,0.5499471,0.06644474,hiphop,genres_original/hiphop/hiphop.00037.wav
hiphop.00038,661500,0.3984205,0.095009975,0.2692118,0.019252278,2202.2948946843676,750578.4613912886,2213.2035124053305,601720.5803821962,4411.289992199594,3367124.8690678086,0.09668724603328173,0.0026248080240319164,0.0012555722,0.036248744,-0.002854419,0.027980926,184.5703125,-62.8069,20272.434,72.1019,1060.4601,-16.114138,746.96454,27.418505,587.194,5.5609536,269.4638,1.8214282,278.17438,3.9023924,134.44247,8.463778,158.27057,-2.007449,137.30139,5.825009,93.7392,0.15586385,104.2346,-0.30150035,85.00977,-0.6675375,74.43196,-1.4833,70.62752,-0.06580478,53.96742,3.2086806,51.87257,0.66973525,50.755592,1.12439,46.68829,-0.9367661,47.517166,-3.0775099,60.290714,0.45965403,0.06792533,hiphop,genres_original/hiphop/hiphop.00038.wav
hiphop.00039,661500,0.39005402,0.10198623,0.18296981,0.008879105,2706.6714628489012,1573821.5872169947,2941.23259807602,269326.6734938954,5996.322074394108,5460111.325805199,0.1125715037248452,0.011175358667023466,5.1810307e-06,0.014491865,1.2650143e-05,0.014751057,184.5703125,-121.61006,8860.016,76.91941,1487.2216,29.013481,1189.5806,9.935919,501.37766,3.1737647,313.17545,5.175322,357.10236,4.968313,274.08414,-1.0265123,227.06042,1.1707611,193.1173,2.1393535,164.99586,3.117648,119.349915,1.1366775,122.13151,-0.78206104,70.057236,-4.9822216,74.692444,-0.12525722,71.468445,-4.5053763,65.67421,-2.1900976,71.042114,-1.3730918,74.46298,-3.1559749,102.97987,-7.364276,98.29928,0.53564525,0.0686078,hiphop,genres_original/hiphop/hiphop.00039.wav
hiphop.00040,661500,0.3475849,0.09427393,0.13060717,0.01090222,2431.6745536158296,2071494.5472120824,2783.1825288783557,508271.4864983125,5276.543093465799,8292586.620520441,0.10152508526025542,0.013376194887132965,-2.772132e-06,0.009171886,-2.4100555e-05,0.0105930595,80.74951171875,-185.25148,9969.373,96.74281,2126.0198,44.600403,740.07513,13.892823,308.5688,6.0146594,247.29659,-2.9065557,238.5479,3.261851,205.33171,-9.664786,142.30519,-3.6485925,140.93411,5.251207,143.73367,-0.9549688,125.71617,7.687712,130.18625,6.0880246,103.18291,-0.112322025,112.09172,0.5732216,78.35859,0.50927204,89.99155,-5.8695807,91.16117,-5.4587727,89.79957,-3.0603397,87.06965,-4.7819695,125.16576,0.45542896,0.085272774,hiphop,genres_original/hiphop/hiphop.00040.wav
hiphop.00041,661500,0.42498422,0.09153975,0.18603957,0.011356108,2708.8083141428915,707406.37435997,2664.597965097762,155338.81500131357,5556.016403528928,2496837.480228293,0.12015460223974458,0.004531102175699056,4.143315e-06,0.02287793,1.8262226e-05,0.01181867,92.28515625,-76.582634,4486.923,68.337524,1128.179,-0.9878047,452.0305,30.346247,466.20776,3.6340492,414.4436,5.2012167,172.81062,3.2781923,153.14478,2.9408545,164.67825,5.5551662,128.2075,4.673672,78.74479,4.329291,74.22562,3.4459429,80.1641,2.8557053,75.03367,1.4406077,61.300117,-2.3228574,75.94236,-2.6037676,62.673073,-5.0569625,59.100994,-3.9807496,71.59784,-5.5648823,92.49859,-0.00071191933,80.3356,0.5296484,0.0625452,hiphop,genres_original/hiphop/hiphop.00041.wav
hiphop.00042,661500,0.44883353,0.09029958,0.24808368,0.008290811,2908.796471318714,993831.9464285141,2763.7327112504013,149570.1831755553,6030.596867139126,2498293.4228982455,0.10257420967976007,0.005718870116041828,1.8633052e-06,0.046398763,-5.6718483e-05,0.012597913,92.28515625,-74.35975,4348.4526,48.817753,1143.1416,4.047643,752.0491,35.84637,330.03613,12.4972315,262.15155,13.47496,162.11267,9.024468,165.292,12.56751,134.25195,2.486558,120.12922,12.132177,101.617165,9.134347,95.40395,3.9287133,81.03148,4.571033,122.78055,1.3762095,93.48617,3.193234,96.40318,4.332538,102.73319,-4.2572207,65.88285,2.8328748,97.10752,2.6930997,127.052124,2.7469275,112.621254,0.37803513,0.06669022,hiphop,genres_original/hiphop/hiphop.00042.wav
